content,target
@davedays GAH! I got some of your songs off itunes  I'm so happy! They're SO AWESOME!!! keep it up!,1.0
@TasteMyInk most likelyy. Just need to save the money and practice my ass off.,0.0
is almost over the legal limit of db at the garage.,0.0
I make delicious pasta,1.0
@imjstsayin lol  damn...I love those things too,1.0
@ginaxmarie  but that is the only logical reason why you'd get hollered at 3x in the past hour. but what is dnw?,0.0
Im kinda bored anyone else I think ill listen to some hip hop its pretty good you should check it out www.bseresults.net,0.0
flashlight tag!  i love playing games in the dark.,1.0
Wishing all the Mom's in the world a VERY HAPPY AND RELAXING MOTHERS DAY. May you get to spend the day with your feet up being pampered,1.0
relaxing...enjoying the evening,1.0
@JusticeJuice  That's alright. Add your egg and maybe some sort of leftover meat and it's not so bad &lt;3,0.0
just got done washing dishes not too long ago,1.0
"@nimbupani Divya, thnx a lot. Bt IMO it won't resolve the renaming prob? Let me know.  Now if only #apple would act upon my feedback.",0.0
tomorrow's mother's day  me n my sis gonna make an onigiri for our mom~!! its gonna be so kewl!! cant wait for tomorrow &gt;_&lt;,1.0
@MandyyJirouxx Oohh Yaay like it !  ?    Love ya,1.0
"@inesperado Glad to hear you'll have your 1st tournament soon. As KSN says, &quot;We need more practice!&quot;",0.0
I learned the Hoedown Throwdown!,0.0
I got the new Silverstein CD. aha. Its AMAZING.  I highly recomend it.,1.0
"OOOH,  i have a question for you all. DOES YOUR CHAIN HANG LOW?  idk! sorry!",0.0
NGH episode 28 is out! check it out!,0.0
@Hey_B @Cabbrock thank goodness!!,1.0
just came back from the mall,0.0
Just finished with a little booty duty  that was a work out. Now I'm hungry. .,1.0
"@JaySodmg heyy jay, wat's going on witcha ? &amp; do you want a twitter background ? you already know i gotcha if you need anything.",1.0
@superbjorn as always  how are you?,0.0
im thinking that im going to have fun tonight....and maybe some changes are coming,1.0
@WickedBitch: I'm real,0.0
@MishaSaysRawr i'm totally gonna have money to actually buy a pair of shoes this time,1.0
i wanna b maliks from taking the stage,0.0
@jayde_nicole http://twitpic.com/4t6qx - i have the exact same pic except it's my hubby &amp; my chihuahua tucker   very cute.,1.0
@SeanScottPotter I'm watching girl movies all night! Great night for movie night,1.0
"@lunaliu  You are such a positive thinker, I am for sure keeping you around!",1.0
@PRGabbi Y?!?!?!? i would rather punch someone,0.0
Enjoying the heck out of spending time with Amanda.  Do i really have to go back tomorrow?,0.0
@acforbes wow!! blessings to you my friend...what awesome words this beautiful Saturday...,1.0
"@lalalalexi read it! lucky, why are you getting a new phone?",0.0
@amberchase more gifts for you,1.0
So bored... need more people for rsmv !!  jagex doesn't let u say RSMV unless its the first word u say in the sentence.. sad,0.0
@DAWIIZME lmao!!! ummm duh gurl I need to buy me some more v-necks I like em!!!,0.0
"@mlomb hi, the parody for iPhone is hysterical, not because it's funny, but because one cannot play the video on iPhone",0.0
"Have beautiful dreams all, I'm off to snuggle down with my beautiful babies as they are done with the outdoors.",1.0
Going to bed after the CAVS game  Don't judge me LOL,0.0
Just got off the phone with garrett.  still cleaning my room. It s raining  that makes me feel better,1.0
@NA617_NKOTB LOL you r not a loser u drove 8 hours in a day.. U need rest  of was it 2 days? I'm still tired lol,0.0
"@seetiggerbounce White House Correspondents Dinner, funny stuff for political junkies. #whcd   I'm a recovering addict.",1.0
Getting ready to go to the comedy club and listening to some Q-Tip  Who's on iChat or Skype right now? I need an outfit critique,0.0
@MKinMotion just trying to make you feel at home?,0.0
@pamslim can't wait to crack it open and no doubt will learn from it as well as support my evangelizing cubicle-freedom-ness!,0.0
@LauraJames3 I crochet Laura. Simple stitches...I can make a mean afgan!,1.0
@TheeRealFDHC Ahhh I can only imagine what you're looking at!! So luckyyy. Hope your having fun.,1.0
on the phone w. Chantellie ! &lt;3,1.0
thanks !!my real name is nadia,0.0
"Lifetime movies are lame.  That's for you, Q!",0.0
@onesweeterlife  Great!  I was hoping to run under 40mins and ended up doing 39:07  Woo hoo!  Gotta love the C25k,1.0
@meganwest no we had to go to malibu to find a beach!,0.0
happy mommah's day to your moms  http://plurk.com/p/stqya,1.0
@acummings I am ecstatic client can do a deed in lieu of ...so Monday I will take my sign &amp; lockbox off happy another satisfied client,1.0
listeninq to music; Butterfly Fly Away - Miley Cyrus,0.0
@SuzanneShaffer You're welcome... and you're welcome!,0.0
@tadasauce Have a good time,1.0
"this song called stolen, it soooo amazing!! it by Dashboard Confessional",1.0
@janae24 LOL! Let's find something quickly.,1.0
I gave a homeless lady named Ruby an Ice Cream sandwich and a cigarette.  That is my g00d deed for the day. :p,1.0
- going somewhat out of town? (x visitng uncle boyet &amp; famm!,0.0
Chilling feeling really nice..,1.0
"@idann, now that sounds better",1.0
Going to MIyake's for some sushi and sake bombs.,0.0
"I wanna be like vocabulary donna, all in Chicago.    I need to put wu tang 8 diagrams on my ipod  that CD reminds me of someone special",1.0
@cranberryquill. welcome to Twitter!!!    Love you!!!  Can't wait to see you next month,1.0
"@mikaylaap Hey did you get any more info about your graduation? And I think my mom's gonna let me go to CP, if you guys still wanna go!",0.0
@Strabismus You are too kind! I swear I'm always feeding someone!,1.0
i forgot how much i love all these songs on my itunes. i love shuffle  and i love watching the pranks from AP Tour!,1.0
Is listening to the new jonas brothers song,0.0
@LiveInLove10 YES!!! haahaaa.! break out the jellybeaniesss!,1.0
"@ruecian something for you is on its way in the mail to your PJ address, just fyi",0.0
"@rvagirl Oh I believe you...   sooo @RebeccaNavarro thinks she belongs elsewhere, I say I dont think so...",1.0
Selling my laptop for CHEAP if anyone's interested!  17&quot; Toshiba 1.3gig ram,1.0
@retrorewind PLS! Play Journey Don't stop believin' By Journey for @Etown_Jenn  THANKS!!,1.0
Watching the CAVS!!!!!,1.0
mine too &lt;3,1.0
happy mother's day to all mothers out there!!,0.0
@Mazaroddi  hey hey hey b,0.0
FTSK and Mercy Mercedes were amazing tonight.. as always,1.0
"@mahamimo Thank you! Your makeup art is top-notch, come to my house every morning! ha ha",1.0
"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",1.0
happy mothers day to all those special moms out there.... i luv u mommy!!,0.0
chinese food = love. yess im happy,1.0
"just got home after an hour at the track, I feel real good now =P running is nice  and abs work and push ups haha =P",1.0
@krigeren It's been interesting today... to say the least. Overall a good day,0.0
(bullhorn] tell ur friends 2 follow me  come onnnnnnnnnnnn ppl,0.0
Watched the White House dinner speech by Barack. He's just so many kinds of awesome!,1.0
@LisaPreston Thank you for the follow friday love,1.0
"@mynewgroove I said I wouldn't drink tonight, but I say this as I drink this Sam Adams",1.0
@ericviolette hi eric I hope your having a beautiful Saturday,0.0
"Im soo happy Kellz is back from TN, we bout hang out  all the time",1.0
@AngeDoubleYou  You can be Cinderelliiee,0.0
@heyheybeth dis Dick.,0.0
@mcraddictal,0.0
"&quot;They say I look yummy &amp; they want a taste, but I'm a human not a sandwich.&quot; LMFAO makes me",0.0
@ThinkReferrals oh man I'm jealous!  just got it?,0.0
@ThinkReferrals oh man I'm jealous!  just got it?,0.0
@zouljiin That is the best sticker EVER. Also. I dig your hair. It's gotten long since I've seen you last.,0.0
@jaymeallover Sry I missed your calls. I fell asleep out of boredom. Colorado Sunrise was enjoyable though.  I actually could hear it. xD,0.0
Please visit http://vzerohost.com/info and sign up to alpha test a image hosting service!,0.0
@spiderdj82 thank you. yes yes. hooray!,1.0
soooo sleepy.  but gotta finish this game.  lol. gettt it cavs!  whoop whoop,1.0
@laurie_pooh what kind of party do we got going now?,0.0
@followfrankie it was jokes!!!  me love the mag..really!,1.0
if you are a cute guy add/follow me  i'll do the same,0.0
had fun at chel's with nicole and cried watching benjamin button   exciting night i must say,1.0
i started and fisnihsed gossip girl yesert=day,0.0
@KeepinUpWKris  Have a Happy Mothers Day! I thought u had blocked me cause i couldn't get anything thru the other day,1.0
"Star Trek was GREAT yet minor details needed to be worked out, but I give it a Thumbs Up, regardless!",1.0
mmmm chocky cake in the oven.. smells delicious,0.0
"@travispoling If you click on Settings, there is a link to the public timeline at the bottom of that page.",0.0
"@eliasharrak ummm, come on, for me twins and slurpees, and being in a car with the twins is going to be pretty epic!!!",1.0
Its beautiful outside. I wish i was in new york city. But this area is pretty cool. Hip and trendy.,0.0
Having fun with all my dolls  tequillla...carne asada....and my mom dancing funny!,1.0
Kyle going to the garage. His night is done. Think we'll get an interview?  #NASCAR,0.0
Averaged $31 per hour at work today! Gotta love holidays,1.0
"listening to @hardqueen after last nights Up from the Underground screening, awesome job @latapia",1.0
@scenexxqueen haha. welcome to my world. we fail together.,1.0
@MarcusG704 why are you surprised?,0.0
flordia- and @stellarkartband- where do u send in the pictures of the shrits? saw ur update on facebook,0.0
"&quot;Its a calander.&quot;Calendar!&quot; COLLANDER!&quot; Bahaha, That part was hilarious, of course, the whole thing was hilarious",0.0
at BIF.... i love this buliding....,1.0
i am on aim getting ready to go to bed. running a 5k tommorow for mothers day. wish me luck!,0.0
Kudai a Pop Rock band from Chile is the last one taking the stage tonight.,0.0
"Spending time with the fammmmm. (: hopefully, going to pay my bill soon...",0.0
my mom watched my new video and she actually LOL  Love her! xoxo http://bit.ly/16w6zV,1.0
http://twitpic.com/4w855 Operation Happy Mom a success!,1.0
@danielledeleasa yeeah!! me too! it's amazing!!! I'm freaking out lol,0.0
i had a really good day today,1.0
@officialjosephj Hahhaa okaay ily! Lmfao,1.0
@andcristina OHH. haha ok thanks,0.0
@TennyDesign Rogï¿½rio Minotouro will fight now!,0.0
"@MckMama Why are you scared of the mouse? If you can figure out *why* you're scared, maybe you can deal with your fear.",0.0
@TeeMonster The Case of the Gigolo's Picolo?,0.0
@juicystar007 i think you should do it with hannah,0.0
i have a buzz,0.0
"If u want to change the fruits, u will first have to change the roots. If u want to change the visible u must first change the invisible",0.0
Finally going to bed! Woo-Hoo! Gotta work at 5am! Lots of love to all!,1.0
"All right, time for happy face.",1.0
took 8 trips to basement to move books from my room - i have a floor again,1.0
"Reading, cryin, reading, laughin...  Enjoying the ride while being enlightened and inspired by letters to a young sister!!  Thx Hill.",1.0
speechless,0.0
Just saw Zack and Miri Make a Porno with @marissamariposa and @mlewicki . sooo good.,0.0
I know I have lots of emails to answer! I will be home tomorrow,0.0
is hungryyyyyyy!! going to eat traditional indian food...the pakistani way. woowoo!  hahaha! &gt;[_()\/3,0.0
"About to pik out my hair, braid it up, scrub off my make up and relaxxxx.... tonight was fun",1.0
iis back homee. Boredd. chillinq w| qrandma  ï¿½ ily Granny,0.0
"@CHRIS_Daughtry You should come play in the college town of Eau Claire, WI.  Seriously, you'd have TONS of people turn out for it.",1.0
loven the rs ftw pvp is bac,1.0
@shygamer @Zeralyn I told ya'll I am a good girl. You can see my halo and everything,1.0
Headed to eat with my hubby n my mommy!!  So ready to have some drinks...,1.0
"@TraceyDukes Hey, TDukes! I flwd U immediately this morn.when DHmptn mentioned the bit abt the tattoo. LOVE her,she's my #1Fav. twitterer",0.0
@dosjon NOPE.  It's been years since it's happened like this.,0.0
"I love these App things, it be hella awesome bro.",1.0
Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,0.0
@birdsall Sorry about that. I got behind on followers and am still catching up.  I follow folks that @ me (including you,0.0
good night people   sweet dreams,1.0
@MarissaAshley you are very welcome,0.0
@ metro with achan,0.0
relaxing night at home with best people,1.0
@MissPrecious2 &quot;coomee to ja-maiii-cah an feel alllll right!!&quot; hahaha,0.0
@garrettmurray Same here!  I just wanted it to keep going and not end... ever! ;),1.0
"@tranceasleep if you could get down to easton, you could join us!",0.0
"@rubydoor hi ruby, u said u were painting yesterday (i think, lose track of time) what are you painting? can we know the concept/subject?",0.0
@sueleeBAYbee audiotistic! sneak your little butt in,0.0
Mo williamssssss,0.0
@cldoug Jana laughed when I told her about the anniversary tweet.,1.0
just fought with my printer...after 2 hours i claim victory... i hate electronics,0.0
I slept at 2am yesterday,0.0
just came back from a nice bike ride with her family and is now refreshed thanks to a shower,1.0
"@Maariiaan hahahah yeah, you're right! Plus I'm Twitteraddict so, You'll find me here all (well almost) day most likely",0.0
@roccodispirito Right on! Pull up a chair and welcome,0.0
"Played some Mythic Brawl in order to get a good screenshot. Instead, I got a Perfection!",1.0
"Gonna see the cab twice!  In August, I'm taking my friend Jess to the Vegas one for her bday!",1.0
is cute,1.0
My goal is to be in bed by 2am,1.0
